id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
NP0445404,घरपझोङ,Gharpajhong,gharpajhong-np0445404,NP0445404,33100,28.769,83.747
NP0445402,लो-घेकर दामोदरकुण्ड,Lo Ghekar Damodarkunda,lo-ghekar-damodarkunda-np0445402,NP0445402,33100,29.042,83.933
NP0445401,लोमन्थाङ,Lomanthang,lomanthang-np0445401,NP0445401,33100,29.202,83.983
NP0445405,थासाङ,Thasang,thasang-np0445405,NP0445405,33100,28.689,83.587
NP0445403,वारागुङ मुक्तिक्षेत्र,Varagung Muktichhetra,varagung-muktichhetra-np0445403,NP0445403,33100,28.898,83.748
