id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
NP0101406,आठराई त्रिवेणी,Aatharai Tribeni,aatharai-tribeni-np0101406,NP0101406,57500,27.32,87.615
NP0101405,मैवाखोला,Maiwakhola,maiwakhola-np0101405,NP0101405,57500,27.386,87.502
NP0101404,मेरिङदेन,Meringden,meringden-np0101404,NP0101404,57500,27.481,87.538
NP0101402,मिक्वाखोला,Mikwakhola,mikwakhola-np0101402,NP0101402,57500,27.557,87.611
NP0101407,पाथीभरा याङवरक,Pathivara Yangwarak,pathivara-yangwarak-np0101407,NP0101407,57500,27.325,87.745
NP0101401,फक्ताङ्लुङ्ग,Phaktanlung,phaktanlung-np0101401,NP0101401,57500,27.679,87.913
NP0101301,फुङलिङ,Phungling,phungling-np0101301,NP0101301,57500,27.383,87.716
NP0101408,सिदिङवा,Sidingba,sidingba-np0101408,NP0101408,57500,27.361,87.94
NP0101403,सिरीजङ्गा,Sirijanga,sirijanga-np0101403,NP0101403,57500,27.497,87.966
